iri,id,name,aka,description
http://id.nlm.nih.gov/mesh/M0008235,M0008235,Fascia Lata,"Fascia Latas; Lata, Fascia; Latas, Fascia","CONNECTIVE TISSUE of the anterior compartment of the THIGH that has its origins on the anterior aspect of the iliac crest and anterior superior iliac spine, and its insertion point on the iliotibial tract. It plays a role in medial rotation of the THIGH, steadying the trunk, and in KNEE extension."
http://id.nlm.nih.gov/mesh/M0008311,M0008311,Femoral Artery,"Arteries, Femoral; Artery, Femoral; Femoral Arteries","The main artery of the thigh, a continuation of the external iliac artery."
http://id.nlm.nih.gov/mesh/M0008315,M0008315,Femoral Nerve,"Femoral Nerves; Nerve, Femoral; Nerves, Femoral","A nerve originating in the lumbar spinal cord (usually L2 to L4) and traveling through the lumbar plexus to provide motor innervation to extensors of the thigh and sensory innervation to parts of the thigh, lower leg, and foot, and to the hip and knee joints."
http://id.nlm.nih.gov/mesh/M0008316,M0008316,Femoral Vein,"Femoral Veins; Vein, Femoral; Veins, Femoral",The vein accompanying the femoral artery in the same sheath; it is a continuation of the popliteal vein and becomes the external iliac vein.
http://id.nlm.nih.gov/mesh/M0008317,M0008317,Femur,Femurs,"The longest and largest bone of the skeleton, it is situated between the hip and the knee."
http://id.nlm.nih.gov/mesh/M0008319,M0008319,Femur Head,"Femur Heads; Head, Femur","The hemispheric articular surface at the upper extremity of the thigh bone. (Stedman, 26th ed)"
http://id.nlm.nih.gov/mesh/M0008323,M0008323,Femur Neck,"Neck, Femur",The constricted portion of the thigh bone between the femur head and the trochanters.
http://id.nlm.nih.gov/mesh/M0008390,M0008390,Fetal Blood,"Blood, Fetal; Bloods, Fetal; Fetal Bloods",Blood of the fetus. Exchange of nutrients and waste between the fetal and maternal blood occurs via the PLACENTA. The cord blood is blood contained in the umbilical vessels (UMBILICAL CORD) at the time of delivery.
http://id.nlm.nih.gov/mesh/M0008401,M0008401,Fetal Heart,"Fetal Hearts; Heart, Fetal; Hearts, Fetal",The heart of the fetus of any viviparous animal. It refers to the heart in the postembryonic period and is differentiated from the embryonic heart (HEART/embryology) only on the basis of time.
http://id.nlm.nih.gov/mesh/M0008459,M0008459,Fibula,Fibulas,"The bone of the lower leg lateral to and smaller than the tibia. In proportion to its length, it is the most slender of the long bones."
http://id.nlm.nih.gov/mesh/M0008501,M0008501,Finger Joint,"Finger Joints; Joint, Finger; Joints, Finger","The articulation between the head of one phalanx and the base of the one distal to it, in each finger."
http://id.nlm.nih.gov/mesh/M0008654,M0008654,Foam Cells,"Cell, Foam; Cells, Foam; Foam Cell",Lipid-laden macrophages originating from monocytes or from smooth muscle cells.
http://id.nlm.nih.gov/mesh/M0008715,M0008715,Foot Bones,"Bone, Foot; Bones, Foot","The TARSAL BONES; METATARSAL BONES; and PHALANGES OF TOES. The tarsal bones consists of seven bones: CALCANEUS; TALUS; cuboid; navicular; internal; middle; and external cuneiform bones. The five metatarsal bones are numbered one through five, running medial to lateral. There are 14 phalanges in each foot, the great toe has two while the other toes have three each."
http://id.nlm.nih.gov/mesh/M0008730,M0008730,Foramen Magnum,"Foramen Magnums; Magnum, Foramen; Magnums, Foramen",The large hole at the base of the skull through which the SPINAL CORD passes.
http://id.nlm.nih.gov/mesh/M0008792,M0008792,Fovea Centralis,,"An area approximately 1.5 millimeters in diameter within the macula lutea where the retina thins out greatly because of the oblique shifting of all layers except the pigment epithelium layer. It includes the sloping walls of the fovea (clivus) and contains a few rods in its periphery. In its center (foveola) are the cones most adapted to yield high visual acuity, each cone being connected to only one ganglion cell. (Cline et al., Dictionary of Visual Science, 4th ed)"
http://id.nlm.nih.gov/mesh/M0008846,M0008846,Frontal Bone,"Bone, Frontal; Bones, Frontal; Frontal Bones","The bone that forms the frontal aspect of the skull. Its flat part forms the forehead, articulating inferiorly with the NASAL BONE and the CHEEK BONE on each side of the face."
http://id.nlm.nih.gov/mesh/M0008847,M0008847,Broca Area,"Area, Broca",Functional neuroanatomical region of the inferior frontal gyrus consisting of pars opercularis and pars triangularis. It is important in SPEECH and LANGUAGE production. Injuries to Broca area are associated with BROCA APHASIA and APRAXIA.
http://id.nlm.nih.gov/mesh/M0008848,M0008848,Frontal Lobe,"Frontal Lobes; Lobe, Frontal","The part of the cerebral hemisphere anterior to the central sulcus, and anterior and superior to the lateral sulcus."
http://id.nlm.nih.gov/mesh/M0008849,M0008849,Frontal Sinus,"Sinus, Frontal","One of the paired, but seldom symmetrical, air spaces located between the inner and outer compact layers of the FRONTAL BONE in the forehead."
http://id.nlm.nih.gov/mesh/M0008886,M0008886,Fundus Oculi,,"The concave interior of the eye, consisting of the retina, the choroid, the sclera, the optic disk, and blood vessels, seen by means of the ophthalmoscope. (Cline et al., Dictionary of Visual Science, 4th ed)"
http://id.nlm.nih.gov/mesh/M0008957,M0008957,Gallbladder,Gallbladders,"A storage reservoir for BILE secretion. Gallbladder allows the delivery of bile acids at a high concentration and in a controlled manner, via the CYSTIC DUCT to the DUODENUM, for degradation of dietary lipid."
http://id.nlm.nih.gov/mesh/M0008978,M0008978,Ganglia,,Clusters of multipolar neurons surrounded by a capsule of loosely organized CONNECTIVE TISSUE located outside the CENTRAL NERVOUS SYSTEM.
http://id.nlm.nih.gov/mesh/M0008979,M0008979,"Ganglia, Autonomic",,"Clusters of neurons and their processes in the autonomic nervous system. In the autonomic ganglia, the preganglionic fibers from the central nervous system synapse onto the neurons whose axons are the postganglionic fibers innervating target organs. The ganglia also contain intrinsic neurons and supporting cells and preganglionic fibers passing through to other ganglia."
http://id.nlm.nih.gov/mesh/M0008980,M0008980,"Ganglia, Parasympathetic",,"Ganglia of the parasympathetic nervous system, including the ciliary, pterygopalatine, submandibular, and otic ganglia in the cranial region and intrinsic (terminal) ganglia associated with target organs in the thorax and abdomen."
http://id.nlm.nih.gov/mesh/M0008981,M0008981,"Ganglia, Spinal",,Sensory ganglia located on the dorsal spinal roots within the vertebral column. The spinal ganglion cells are pseudounipolar. The single primary branch bifurcates sending a peripheral process to carry sensory information from the periphery and a central branch which relays that information to the spinal cord or brain.
http://id.nlm.nih.gov/mesh/M0008983,M0008983,"Ganglia, Sympathetic",,"Ganglia of the sympathetic nervous system including the paravertebral and the prevertebral ganglia. Among these are the sympathetic chain ganglia, the superior, middle, and inferior cervical ganglia, and the aorticorenal, celiac, and stellate ganglia."
http://id.nlm.nih.gov/mesh/M0009004,M0009004,Gastric Fundus,"Fundus, Gastric",The superior portion of the body of the stomach above the level of the cardiac notch.
http://id.nlm.nih.gov/mesh/M0009010,M0009010,Gastric Mucosa,"Gastric Mucosas; Mucosa, Gastric; Mucosas, Gastric","Lining of the STOMACH, consisting of an inner EPITHELIUM, a middle LAMINA PROPRIA, and an outer MUSCULARIS MUCOSAE. The surface cells produce MUCUS that protects the stomach from attack by digestive acid and enzymes. When the epithelium invaginates into the LAMINA PROPRIA at various region of the stomach (CARDIA; GASTRIC FUNDUS; and PYLORUS), different tubular gastric glands are formed. These glands consist of cells that secrete mucus, enzymes, HYDROCHLORIC ACID, or hormones."
http://id.nlm.nih.gov/mesh/M0009150,M0009150,Geniculate Bodies,"Bodies, Geniculate; Geniculate Body","Part of the DIENCEPHALON inferior to the caudal end of the dorsal THALAMUS. Includes the lateral geniculate body which relays visual impulses from the OPTIC TRACT to the calcarine cortex, and the medial geniculate body which relays auditory impulses from the lateral lemniscus to the AUDITORY CORTEX."
http://id.nlm.nih.gov/mesh/M0009153,M0009153,Geniculate Ganglion,"Ganglion, Geniculate","The sensory ganglion of the facial (7th cranial) nerve. The geniculate ganglion cells send central processes to the brain stem and peripheral processes to the taste buds in the anterior tongue, the soft palate, and the skin of the external auditory meatus and the mastoid process."
http://id.nlm.nih.gov/mesh/M0009158,M0009158,Genitalia,,The external and internal organs involved in the functions of REPRODUCTION.
http://id.nlm.nih.gov/mesh/M0009161,M0009161,"Genitalia, Female",Female Genitalia,The female reproductive organs. The external organs include the VULVA; BARTHOLIN'S GLANDS; and CLITORIS. The internal organs include the VAGINA; UTERUS; OVARY; and FALLOPIAN TUBES.
http://id.nlm.nih.gov/mesh/M0009164,M0009164,"Genitalia, Male",Male Genitalia,The male reproductive organs. They are divided into the external organs (PENIS; SCROTUM; and URETHRA) and the internal organs (TESTIS; EPIDIDYMIS; VAS DEFERENS; SEMINAL VESICLES; EJACULATORY DUCTS; PROSTATE; and BULBOURETHRAL GLANDS).
http://id.nlm.nih.gov/mesh/M0009199,M0009199,Germ Cells,"Cell, Germ; Cells, Germ; Germ Cell",The reproductive cells in multicellular organisms at various stages during GAMETOGENESIS.
http://id.nlm.nih.gov/mesh/M0009294,M0009294,Globus Pallidus,,"The representation of the phylogenetically oldest part of the corpus striatum called the paleostriatum. It forms the smaller, more medial part of the lentiform nucleus."
http://id.nlm.nih.gov/mesh/M0009299,M0009299,Glomerular Mesangium,"Glomerular Mesangiums; Mesangiums, Glomerular",The thin membranous structure supporting the adjoining glomerular capillaries. It is composed of GLOMERULAR MESANGIAL CELLS and their EXTRACELLULAR MATRIX.
http://id.nlm.nih.gov/mesh/M0009304,M0009304,Glomus Jugulare,"Jugulare, Glomus","A nonchromaffin paraganglion located in the wall of the jugular bulb. The most common tumors of the middle ear arise from this tissue. (Lockard, Desk Reference for Neuroscience, 1992, p114)"
http://id.nlm.nih.gov/mesh/M0009311,M0009311,Glossopharyngeal Nerve,"Glossopharyngeal Nerves; Nerve, Glossopharyngeal; Nerves, Glossopharyngeal","The 9th cranial nerve. The glossopharyngeal nerve is a mixed motor and sensory nerve; it conveys somatic and autonomic efferents as well as general, special, and visceral afferents. Among the connections are motor fibers to the stylopharyngeus muscle, parasympathetic fibers to the parotid glands, general and taste afferents from the posterior third of the tongue, the nasopharynx, and the palate, and afferents from baroreceptors and CHEMORECEPTOR CELLS of the carotid sinus."
http://id.nlm.nih.gov/mesh/M0009312,M0009312,Glottis,,"The vocal apparatus of the larynx, situated in the middle section of the larynx. Glottis consists of the VOCAL FOLDS and an opening (rima glottidis) between the folds."
http://id.nlm.nih.gov/mesh/M0009535,M0009535,Golgi-Mazzoni Corpuscles,"Corpuscles, Golgi-Mazzoni; Golgi Mazzoni Corpuscles",Thin capsules enveloping end nerve fibrils in the subcutaneous tissue of fingers.
http://id.nlm.nih.gov/mesh/M0009550,M0009550,Gonads,Gonad,"The gamete-producing glands, OVARY or TESTIS."
http://id.nlm.nih.gov/mesh/M0009571,M0009571,Ovarian Follicle,"Follicle, Ovarian; Follicles, Ovarian","An OOCYTE-containing structure in the cortex of the OVARY. The oocyte is enclosed by a layer of GRANULOSA CELLS providing a nourishing microenvironment (FOLLICULAR FLUID). The number and size of follicles vary depending on the age and reproductive state of the female. The growing follicles are divided into five stages: primary, secondary, tertiary, Graafian, and atretic. Follicular growth and steroidogenesis depend on the presence of GONADOTROPINS."
http://id.nlm.nih.gov/mesh/M0009603,M0009603,Granulocytes,Granulocyte,"Leukocytes with abundant granules in the cytoplasm. They are divided into three groups according to the staining properties of the granules: neutrophilic, eosinophilic, and basophilic. Mature granulocytes are the NEUTROPHILS; EOSINOPHILS; and BASOPHILS."
http://id.nlm.nih.gov/mesh/M0009617,M0009617,Granulosa Cells,"Cell, Granulosa; Cells, Granulosa; Granulosa Cell","Supporting cells for the developing female gamete in the OVARY. They are derived from the coelomic epithelial cells of the gonadal ridge. Granulosa cells form a single layer around the OOCYTE in the primordial ovarian follicle and advance to form a multilayered cumulus oophorus surrounding the OVUM in the Graafian follicle. The major functions of granulosa cells include the production of steroids and LH receptors (RECEPTORS, LH)."
http://id.nlm.nih.gov/mesh/M0009657,M0009657,Growth Plate,"Growth Plates; Plate, Growth; Plates, Growth",The area between the EPIPHYSIS and the DIAPHYSIS within which bone growth occurs.
http://id.nlm.nih.gov/mesh/M0009719,M0009719,Gyrus Cinguli,,One of the convolutions on the medial surface of the CEREBRAL HEMISPHERES. It surrounds the rostral part of the brain and CORPUS CALLOSUM and forms part of the LIMBIC SYSTEM.
http://id.nlm.nih.gov/mesh/M0009747,M0009747,"Hair Cells, Auditory","Auditory Hair Cell; Hair Cell, Auditory","Sensory cells in the organ of Corti, characterized by their apical stereocilia (hair-like projections). The inner and outer hair cells, as defined by their proximity to the core of spongy bone (the modiolus), change morphologically along the COCHLEA. Towards the cochlear apex, the length of hair cell bodies and their apical STEREOCILIA increase, allowing differential responses to various frequencies of sound."
http://id.nlm.nih.gov/mesh/M0009748,M0009748,"Hair Cells, Auditory, Inner",,"Auditory sensory cells of organ of Corti, usually placed in one row medially to the core of spongy bone (the modiolus). Inner hair cells are in fewer numbers than the OUTER AUDITORY HAIR CELLS, and their STEREOCILIA are approximately twice as thick as those of the outer hair cells."
http://id.nlm.nih.gov/mesh/M0009936,M0009936,Heart,,"The hollow, muscular organ that maintains the circulation of the blood."
http://id.nlm.nih.gov/mesh/M0009941,M0009941,Heart Atria,"Atria, Heart","The chambers of the heart, to which the BLOOD returns from the circulation."
